2	0.18351881538717407	0.14742495999934727	0.13375281582374107	0.2542698499996233	0.21961267077500088
3	0.06681125235379737	0.03318742030024636	0.020030949394495366	0.18807606032995636	0.10043508440734839
4	0.05283338636920349	0.021828006228377952	0.007873354547858582	0.17078429638394776	0.08383876651002903
5	0.05170905083755661	0.02014555352487015	0.01056134818348628	0.14441537989411268	0.08327254815024307
6	0.04432132903696486	0.014271193945249502	0.006302746195436489	0.1315785264697826	0.07437146412868022
7	0.04398106193816753	0.01722898879483119	0.005485458177035093	0.10631963936378278	0.07073313508150388
8	0.0374359468204348	0.01606804475201376	0.005846051048749826	0.09326404523797109	0.05880384888885584
9	0.03289223541897732	0.013461020927093427	0.007112068965517236	0.08404965233211491	0.05232344991086121
10	0.0297693607916408	0.011912113757631557	0.003944261944070426	0.07542147293700086	0.04762660782565004
11	0.02754892223411323	0.01032309608437966	0.003355692186084312	0.06610432464325498	0.0447747483838468
12	0.024766820036287687	0.009244772155291054	0.004529286849756723	0.06652992130787522	0.04028886791728432
13	0.021964217878633046	0.007900307593623796	0.002727905358385576	0.06142884144545694	0.036028128163642294
14	0.01931328870692109	0.005293163968694954	-0.04109762266059686	0.05198434879821135	0.033333413445147224
15	0.018259660039615943	0.005628501682055148	0.0024501260425665345	0.04960392021284598	0.030890818397176736
16	0.017417513610774368	0.005624038354853212	0.0022262207961701048	0.048338830173966944	0.02921098886669552
17	0.018203608506919534	0.0067783944964802875	0.0023597020256932843	0.04578229116560492	0.02962882251735878
18	0.015701193815285203	0.005469581089832094	0.002252535919470681	0.04588692790906364	0.02593280654073831
19	0.016721209114282324	0.006531646263944835	0.0015652687536916957	0.040236992446450764	0.026910771964619815
20	0.01426473685032683	0.005106138517985394	0.00162814708919065	0.04237647795092888	0.023423335182668266
21	0.014378818823544965	0.005293240771684733	0.0015992039518106518	0.03575498575498643	0.023464396875405198
22	0.013844078385700764	0.005557848267547644	0.0013647529797106432	0.03444028829486372	0.022130308503853884
23	0.013666346261212377	0.005820173216461496	0.0019242024581686847	0.039810898233391734	0.02151251930596326
24	0.01393428887079983	0.006355260084785953	0.0011510864977553568	0.030246569011030913	0.021513317656813705
25	0.012850067107407987	0.006358882420756843	0.0012439530062197386	0.02844221049003374	0.01934125179405913
26	0.013378503347789618	0.007034819699229091	0.0011484022853205573	0.03132968130579624	0.019722186996350144
27	0.013331796336414122	0.007858547436074913	0.003354555556332051	0.02807172751709824	0.01880504523675333
28	0.014552394581882276	0.009568212001084249	0.003028161905723281	0.028962188254223465	0.019536577162680306
29	0.015301521752069312	0.01057506475297754	0.0015552583284084076	0.027333106267029315	0.020027978751161083
30	0.01525537469849658	0.010917041564909136	0.002928446342077612	0.02633889376646139	0.019593707832084025
31	0.014949681567708274	0.01050850442375164	0.004382761139517933	0.027006751687922336	0.019390858711664908
32	0.014511336805252571	0.01041145740392007	0.002313030069390442	0.026683485348340488	0.018611216206585072
33	0.014158200201994878	0.010353313150635566	0.002329192546583801	0.022505626406601306	0.01796308725335419
34	0.013682873883205281	0.009609906177800363	0.002102876454606371	0.02425789856203007	0.0177558415886102
35	0.01340336779249966	0.009600795797154614	0.0009196473458977946	0.02586206896551697	0.01720593978784471
36	0.012481507708030016	0.008476898873959743	0.0022761760242791624	0.023286571253129447	0.01648611654210029
37	0.012451191104851529	0.008574652724695035	0.002225519287833912	0.022918258212376186	0.016327729485008022
38	0.012481310563558128	0.008585882508991982	0.0016151696735742225	0.025167689262929772	0.016376738618124276
39	0.011820324142897562	0.00831535917485975	0.0016221126395017005	0.019985196150999095	0.015325289110935374
40	0.01158221828060384	0.007616675602983581	-1.3664283380001927e-16	0.021669341894061386	0.0155477609582241
